Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,170.0500030517578,174.25,169.50999450683594,173.0800018310547,129.3873748779297,9135000
2010-01-05,173.0,176.25999450683594,172.57000732421875,176.13999938964844,131.67489624023438,11659400
2010-01-06,175.3800048828125,175.3800048828125,173.75999450683594,174.25999450683594,130.2694854736328,7381100
2010-01-07,174.32000732421875,178.75,173.9499969482422,177.6699981689453,132.81858825683594,8727400
2010-01-08,176.3300018310547,177.42999267578125,173.9499969482422,174.30999755859375,130.30691528320312,7268100
2010-01-11,175.05999755859375,175.05999755859375,170.52000427246094,171.55999755859375,128.2510223388672,7704900
2010-01-12,170.00999450683594,170.47999572753906,167.02999877929688,167.82000732421875,125.45528411865234,10360100
2010-01-13,168.00999450683594,169.6699981689453,166.1199951171875,169.07000732421875,126.38964080810547,11269500
2010-01-14,168.0,170.72000122070312,167.2100067138672,168.52999877929688,125.98600006103516,10521400
2010-01-15,167.60000610351562,167.8000030517578,164.5800018310547,165.2100067138672,123.50411224365234,10896300
2010-01-19,165.00999450683594,167.39999389648438,163.89999389648438,166.86000061035156,124.737548828125,7705300
2010-01-20,165.8000030517578,168.17999267578125,164.32000732421875,167.7899932861328,125.4327621459961,8893900
2010-01-21,169.2899932861328,171.0,156.77000427246094,160.8699951171875,120.25968170166016,51738300
2010-01-22,158.69000244140625,159.75,152.25,154.1199951171875,115.21368408203125,30175600
2010-01-25,156.1300048828125,158.3000030517578,154.5,154.97999572753906,115.85652923583984,17877000
2010-01-26,154.91000366210938,156.5,150.6999969482422,150.8800048828125,112.79158020019531,15985900
2010-01-27,150.75,152.92999267578125,148.27000427246094,151.5,113.25506591796875,19899000
2010-01-28,154.22999572753906,155.1999969482422,149.9499969482422,153.2899932861328,114.59319305419922,16160700
2010-01-29,154.44000244140625,154.8800048828125,147.80999755859375,148.72000122070312,111.17684936523438,18502800
2010-02-01,149.82000732421875,155.25,149.2100067138672,153.1300048828125,114.4736328125,12980800
2010-02-02,153.64999389648438,157.5,153.64999389648438,156.94000244140625,117.32176971435547,17246600
2010-02-03,157.9199981689453,159.94000244140625,157.11000061035156,157.22999572753906,117.53850555419922,16785200
2010-02-04,155.27000427246094,156.05999755859375,150.4499969482422,150.67999267578125,112.64208221435547,18895000
2010-02-05,150.82000732421875,154.4600067138672,148.8699951171875,154.16000366210938,115.24359893798828,18759200
2010-02-08,154.27000427246094,154.60000610351562,150.82000732421875,151.10000610351562,112.95603942871094,10257300
2010-02-09,152.6999969482422,153.52999877929688,149.64999389648438,152.49000549316406,113.9951400756836,14017300
2010-02-10,152.77000427246094,155.35000610351562,151.75999450683594,153.6300048828125,114.84735870361328,10555300
2010-02-11,154.39999389648438,155.32000732421875,152.25,154.0500030517578,115.16132354736328,11163400
2010-02-12,152.3699951171875,154.5,151.13999938964844,153.92999267578125,115.07160186767578,10293200
2010-02-16,155.3000030517578,157.74000549316406,154.60000610351562,157.39999389648438,117.66566467285156,11497100
2010-02-17,158.0,158.19000244140625,155.80999755859375,157.25999450683594,117.56103515625,10070000
2010-02-18,155.61000061035156,156.58999633789062,154.8800048828125,155.72999572753906,116.4172134399414,10991100
2010-02-19,154.50999450683594,157.0,154.49000549316406,156.17999267578125,116.75361633300781,8693000
2010-02-22,157.1999969482422,157.97000122070312,156.02999877929688,156.7100067138672,117.14983367919922,7375500
2010-02-23,156.80999755859375,160.2100067138672,155.91000366210938,156.6999969482422,117.14232635498047,15696000
2010-02-24,157.33999633789062,159.25,156.8699951171875,158.3300018310547,118.36087036132812,8361500
2010-02-25,156.22999572753906,156.44000244140625,154.32000732421875,156.44000244140625,116.94799041748047,10519900
2010-02-26,156.25999450683594,156.99000549316406,155.25999450683594,156.35000610351562,117.14277648925781,7812700
2010-03-01,156.50999450683594,158.2899932861328,156.1699981689453,156.5399932861328,117.28517150878906,6522800
2010-03-02,157.17999267578125,159.75,156.91000366210938,158.75,118.94097137451172,11986400
2010-03-03,159.0399932861328,159.4499969482422,157.22999572753906,157.72000122070312,118.16927337646484,10006000
2010-03-04,158.25,163.85000610351562,158.11000061035156,163.61000061035156,122.58222198486328,15439500
2010-03-05,165.11000061035156,168.25,165.0,167.17999267578125,125.25701904296875,12226700
2010-03-08,167.8800048828125,170.69000244140625,167.4600067138672,169.83999633789062,127.24998474121094,9344500
2010-03-09,169.22000122070312,172.1999969482422,168.0,168.85000610351562,126.5082015991211,12958700
2010-03-10,170.25999450683594,172.33999633789062,168.8699951171875,171.94000244140625,128.82334899902344,13107200
2010-03-11,171.39999389648438,173.57000732421875,171.10000610351562,173.50999450683594,129.99964904785156,8910600
2010-03-12,175.00999450683594,176.33999633789062,174.0,174.9600067138672,131.0860595703125,10216900
2010-03-15,173.9499969482422,175.1999969482422,170.3800048828125,173.52999877929688,130.01463317871094,13958600
2010-03-16,174.3300018310547,176.4199981689453,173.55999755859375,176.19000244140625,132.00767517089844,11687700
2010-03-17,176.86000061035156,177.8800048828125,175.57000732421875,176.63999938964844,132.3447723388672,10138600
2010-03-18,176.1999969482422,177.75,175.66000366210938,177.4499969482422,132.9516143798828,6883500
2010-03-19,177.89999389648438,178.2100067138672,175.9499969482422,177.89999389648438,133.2887725830078,10896600
2010-03-22,176.2100067138672,176.9499969482422,175.22999572753906,176.16000366210938,131.98516845703125,7320400
2010-03-23,176.25,176.80999755859375,173.2899932861328,174.8300018310547,130.9886932373047,10804800
2010-03-24,173.63999938964844,175.9600067138672,173.63999938964844,174.41000366210938,130.67401123046875,8396100
2010-03-25,175.24000549316406,178.72999572753906,174.77999877929688,174.89999389648438,131.0411376953125,9534300
2010-03-26,175.3800048828125,175.47999572753906,171.91000366210938,172.8699951171875,129.5201416015625,11811500
2010-03-29,173.8699951171875,174.42999267578125,171.63999938964844,174.0500030517578,130.40426635742188,11785600
2010-03-30,174.25999450683594,174.77999877929688,170.6999969482422,171.3800048828125,128.4037322998047,8184600
2010-03-31,170.0,171.66000366210938,169.85000610351562,170.6300048828125,127.84183502197266,8243200
