ticker,feature_csv,model_path,predictions,actuals,mae,rmse,mape,directional_accuracy,sharpe_ratio
AAPL,/workspaces/financial-forecasting/data/processed/AAPL_features.csv,/workspaces/financial-forecasting/results/models/AAPL_hybrid.keras,"[63.89232  63.895306 63.888382 63.887802 63.889565 63.89229  63.887463
 63.886333 63.88633  63.89425  63.89359  63.89274  63.89356  63.89027
 63.897396 63.88932  63.888172 63.890957 63.88988  63.889202 63.891075
 63.89194  63.888485 63.89493  63.903927 63.896492 63.893204 63.894535
 63.903835 63.898724 63.891148 63.89072  63.89238  63.8914   63.890133
 63.889927 63.887463 63.89189  63.894794 63.894573 63.887836 63.886486
 63.888714 63.891712 63.892284 63.892673 63.891376 63.90299  63.892036
 63.894012 63.89149  63.890324 63.889347 63.888874 63.89204  63.90111
 63.891563 63.894695 63.892395 63.895985 63.89209  63.89664  63.888386
 63.898724 63.89394  63.888992 63.893215 63.892513 63.888912 63.891468
 63.893803 63.891415 63.896217 63.889988 63.889576 63.88797  63.892628
 63.889637 63.889812 63.888268 63.891003 63.887924 63.889362 63.889793
 63.88814  63.887638 63.886475 63.89105  63.88953  63.892395 63.892204
 63.88837  63.89651  63.897724 63.89922  63.888542 63.892944 63.897884
 63.89475  63.897575 63.89168  63.89642  63.90342  63.89666  63.89005
 63.884655 63.89159  63.897583 63.899715 63.897198 63.895138 63.892677
 63.892605 63.89243  63.89216  63.897736 63.889935 63.88896  63.894375
 63.89026  63.89031  63.884888 63.886265 63.891136 63.900158 63.88989
 63.890358 63.893276 63.898098 63.90223  63.89217  63.89015  63.889114
 63.894855 63.889896 63.88892  63.888214 63.89737  63.88928  63.889286
 63.889935 63.89082  63.888676 63.888115 63.886997 63.891018 63.888744
 63.890644 63.889812 63.89175  63.89379  63.888714 63.888664 63.890507
 63.886196 63.88619  63.890995 63.89065  63.897675 63.890423 63.887638
 63.895557 63.88661  63.886646 63.88733  63.88772  63.891357 63.886494
 63.89041  63.885746 63.886692 63.893482 63.8873   63.88972  63.891026
 63.885746 63.88669  63.885242 63.89105  63.888783 63.88985  63.89385
 63.88952  63.89033  63.89085  63.88863  63.892933 63.894516 63.88827
 63.896564 63.903088 63.894756 63.89525  63.905933 63.889584 63.89567
 63.896366 63.890816 63.893585 63.892807 63.88992  63.900852 63.89819
 63.89848  63.89901  63.89329  63.892284 63.88837  63.893093 63.8906
 63.89125  63.88936  63.898296 63.892647 63.890972 63.897945 63.887096
 63.887333 63.893574 63.891193 63.89027  63.891834 63.89399  63.903934
 63.896946 63.892246 63.893505 63.892742 63.903408 63.8921   63.894596
 63.88924  63.898746 63.89545  63.88956  63.89644  63.88789  63.892387
 63.892803 63.888683 63.885525 63.886868 63.891415 63.88281  63.88806
 63.89066  63.899868 63.89031  63.888435 63.889526 63.88782  63.889854
 63.887066 63.89187  63.891056 63.897068 63.892673 63.894196 63.90404
 63.89113  63.890102 63.892895 63.8924   63.888203 63.887463 63.888153
 63.892754 63.890297 63.890053 63.889545 63.89793  63.893253 63.890926
 63.894283 63.890438 63.88791  63.889652 63.89168  63.88719  63.886326
 63.88811  63.891468 63.88615  63.891376 63.893124 63.888657 63.890316
 63.886402 63.890873 63.890453 63.889423 63.890263 63.895603 63.9046
 63.888897 63.894325 63.88956  63.88669  63.886776 63.88823  63.887676
 63.88893  63.89072  63.887856 63.88792  63.888557 63.88632  63.885227
 63.88873  63.88423  63.88556  63.887585 63.885506 63.88911  63.89562
 63.888386 63.884884 63.885563 63.888485 63.893158 63.89016  63.8906
 63.889927 63.897373 63.890385 63.890858 63.892178 63.89081  63.88864
 63.88751  63.88447  63.886944 63.886013 63.890965 63.889164 63.88507
 63.887287 63.885456 63.884937 63.88538  63.885494 63.886402 63.892044
 63.88725  63.88406  63.886353 63.88505  63.886105 63.89007  63.88332
 63.886116 63.884914 63.890163 63.887276 63.888645 63.886555 63.89015
 63.88979  63.89816  63.889194 63.88474  63.88758  63.88657  63.88651
 63.883747 63.884533 63.887257 63.89     63.889126 63.88402  63.887268
 63.8849   63.88786  63.888447 63.88967  63.889874 63.9005   63.893677
 63.891315 63.90095  63.889393 63.88994  63.88596  63.885437 63.886555
 63.887493 63.887413 63.887306 63.893753 63.89844  63.885807 63.885433
 63.886105 63.887844 63.887875 63.88998  63.8924   63.889023 63.892727
 63.88312  63.88242  63.885403 63.884865 63.884975 63.890465 63.885998
 63.89135  63.884525 63.88376  63.886955 63.886547 63.894684 63.887608
 63.892494 63.886524 63.88309  63.885723 63.88544  63.886494 63.88412
 63.88274  63.88473  63.887867 63.89823  63.897907 63.8904   63.888824
 63.887234 63.887535 63.884567 63.884815 63.88538  63.88975  63.890152
 63.886017 63.883846 63.886253 63.88721  63.8878   63.884182 63.885838
 63.888054 63.890457 63.885303 63.886448 63.88454  63.89054  63.89959
 63.89121  63.88732  63.89577  63.89701  63.888813 63.89844  63.89189
 63.88588  63.887188 63.889145 63.88946  63.885242 63.88923  63.890957
 63.888107 63.886368 63.88693  63.885567 63.88751  63.88567  63.88995
 63.884525 63.884415 63.88527  63.887974 63.88622  63.88618  63.88808
 63.886814 63.887833 63.889996 63.889484 63.884434 63.88713  63.891914
 63.888943 63.887333 63.885014 63.8865   63.891754 63.89416  63.8894
 63.893173 63.885395 63.88662  63.892906 63.885166 63.889378 63.88722
 63.888016 63.887737 63.886963 63.88405  63.883884 63.88688  63.881275
 63.88507  63.88438  63.88504  63.88686  63.886936 63.886303 63.8935
 63.88376  63.8847   63.88679  63.8922   63.891453 63.895374 63.89137
 63.898933 63.890533 63.884693 63.887676 63.88728  63.88379  63.885883
 63.882862 63.888515 63.88309  63.885746 63.886585 63.89522  63.887283
 63.89187  63.889317 63.89098  63.885063 63.885807 63.88696  63.884537
 63.884342 63.892117 63.88601  63.892628 63.890514 63.891174 63.883854
 63.886578 63.88812  63.88533  63.885357 63.888615 63.8882   63.88834
 63.89552  63.893612 63.88457  63.888657 63.88355  63.885788 63.884163
 63.8878   63.886745 63.891247 63.886013 63.885483 63.888985 63.884235
 63.88754  63.887516 63.88913  63.89105  63.89481  63.903603 63.889523
 63.89105  63.89697  63.889038 63.889706 63.89358  63.88892  63.891117
 63.886425 63.89036  63.89986  63.89537  63.88943  63.888363 63.898037
 63.89263  63.88661  63.887257 63.88785  63.889133 63.892216 63.884956
 63.88625  63.88541  63.888515 63.88516  63.88328  63.884403 63.885044
 63.893192 63.898766 63.891087 63.893196 63.888138 63.885986 63.89274
 63.885643 63.88574  63.884975 63.888058 63.88663  63.89227  63.895985
 63.88471  63.896023 63.90463  63.89156  63.89555  63.88453  63.88527
 63.886333 63.89364  63.887077 63.892414 63.888733 63.884266 63.88489
 63.88627  63.883972 63.88831  63.884495 63.883274 63.8867   63.887817
 63.886837 63.893627 63.886326 63.885265 63.887737 63.881214 63.877686
 63.89075  63.89934  63.901936 63.894638 63.888283 63.89808  63.901863
 63.90048  63.906013 63.90198  63.895016 63.88705  63.89236  63.8873
 63.895447 63.88873  63.8903   63.884335 63.883255 63.887928 63.88968
 63.88465  63.88804  63.890285 63.886265 63.8916   63.88401  63.88663
 63.891125 63.88502  63.88693  63.884235 63.88959  63.88689  63.885185
 63.882416 63.883617 63.884747 63.88541  63.89383  63.900684 63.89037
 63.89101  63.885574 63.884983 63.88274  63.88512  63.88397  63.885685
 63.88544  63.8857   63.881813 63.882442 63.884945 63.884655 63.880955
 63.882984 63.883038 63.88602  63.88637  63.886692 63.886353 63.88528
 63.882107 63.884335 63.889515 63.88131  63.878498 63.87163  63.873726
 63.87647  63.87895  63.8761   63.8928   63.89037  63.8892   63.88548
 63.88586  63.885563 63.88347  63.88763  63.892673 63.883045 63.88304
 63.88378  63.88583  63.882854]","[151.81491088867188, 156.2198486328125, 157.22808837890625, 160.5171661376953, 161.88763427734375, 165.2549591064453, 166.6156463623047, 170.39414978027344, 171.03036499023438, 171.89178466796875, 175.1808319091797, 174.01602172851562, 170.92271423339844, 170.62904357910156, 174.6718292236328, 171.36318969726562, 168.20143127441406, 168.50486755371094, 166.49815368652344, 162.24981689453125, 164.11947631835938, 166.80157470703125, 161.79949951171875, 161.79949951171875, 161.58416748046875, 163.86497497558594, 163.69854736328125, 162.9056396484375, 158.37342834472656, 159.44039916992188, 153.4888153076172, 153.26370239257812, 160.18435668945312, 154.3208465576172, 154.6243438720703, 156.11221313476562, 162.51412963867188, 153.45944213867188, 154.18487548828125, 149.0675811767578, 151.4694061279297, 143.61700439453125, 139.75453186035156, 144.21499633789062, 142.67587280273438, 146.30311584472656, 138.04879760742188, 134.64706420898438, 134.88233947753906, 140.29373168945312, 137.59783935546875, 137.75466918945312, 140.9505157470703, 146.69522094726562, 146.69522094726562, 145.91094970703125, 145.78350830078125, 148.23434448242188, 142.51905822753906, 143.26409912109375, 145.78350830078125, 145.0482635498047, 139.8329620361328, 134.43142700195312, 129.28469848632812, 130.14739990234375, 132.76483154296875, 127.50053405761719, 128.9710235595703, 128.9710235595703, 133.19618225097656, 132.68646240234375, 135.54896545410156, 138.87225341796875, 138.87225341796875, 134.7353057861328, 136.49008178710938, 134.02947998046875, 136.1959686279297, 136.1959686279297, 138.77420043945312, 140.1074676513672, 143.46995544433594, 144.1463623046875, 142.01905822753906, 142.98960876464844, 142.62689208984375, 145.54824829101562, 147.2147979736328, 144.17581176757812, 148.0284423828125, 150.02828979492188, 152.2928466796875, 151.0576629638672, 149.9401092529297, 148.6166534423828, 153.70452880859375, 154.2534942626953, 159.3119354248047, 158.33163452148438, 156.8611602783203, 162.86070251464844, 162.54702758789062, 162.3212127685547, 161.8500213623047, 161.89910888671875, 166.1399688720703, 165.40371704101562, 168.94757080078125, 170.01760864257812, 169.8605194091797, 171.3527069091797, 170.9600372314453, 168.37818908691406, 164.50059509277344, 164.16677856445312, 164.46128845214844, 166.91549682617188, 160.6229248046875, 158.42393493652344, 155.9991912841797, 154.3401641845703, 155.06661987304688, 152.95599365234375, 152.95599365234375, 151.69940185546875, 153.10324096679688, 151.63070678710938, 154.48741149902344, 160.4364013671875, 151.02206420898438, 152.46511840820312, 149.57894897460938, 147.93954467773438, 151.65029907226562, 154.02598571777344, 150.9042510986328, 149.94219970703125, 147.6745147705078, 148.00828552246094, 148.9801483154297, 147.09530639648438, 139.87013244628906, 135.66851806640625, 139.8406524658203, 143.423828125, 143.71832275390625, 142.76608276367188, 137.52392578125, 137.84783935546875, 136.43421936035156, 135.8059539794922, 140.3708038330078, 135.84523010253906, 139.80140686035156, 141.1168670654297, 141.224853515625, 140.76348876953125, 144.5723876953125, 146.7124481201172, 149.5495147705078, 146.61428833007812, 142.1476593017578, 152.88726806640625, 150.5312042236328, 147.89048767089844, 142.37344360351562, 136.33609008789062, 136.07057189941406, 136.60157775878906, 137.17185974121094, 132.61915588378906, 144.4188995361328, 147.20167541503906, 145.80538940429688, 147.53599548339844, 146.3068389892578, 148.20465087890625, 148.76515197753906, 145.53988647460938, 147.6736602783203, 148.54881286621094, 148.54881286621094, 145.63819885253906, 141.81312561035156, 138.81402587890625, 145.5595245361328, 145.8348846435547, 145.3432159423828, 144.1829071044922, 140.52499389648438, 138.58787536621094, 140.2693328857422, 139.7875213623047, 142.07862854003906, 143.04225158691406, 140.8199920654297, 134.22198486328125, 132.26516723632812, 130.16085815429688, 130.092041015625, 133.18951416015625, 130.02320861816406, 129.65940856933594, 129.65940856933594, 127.85993194580078, 123.93653106689453, 127.44694519042969, 127.7615966796875, 127.7615966796875, 122.98271179199219, 124.2511978149414, 122.93355560302734, 127.45675659179688, 127.97793579101562, 128.5482635498047, 131.26219177246094, 131.18356323242188, 132.510986328125, 132.510986328125, 133.6713104248047, 132.9534912109375, 133.01251220703125, 135.569091796875, 138.7550506591797, 140.15133666992188, 139.49252319335938, 141.5574951171875, 143.4945831298828, 140.613525390625, 141.88194274902344, 143.00291442871094, 148.302978515625, 151.9215545654297, 149.19778442382812, 152.06906127929688, 149.3845977783203, 148.35214233398438, 148.7165069580078, 151.51341247558594, 150.873291015625, 152.97088623046875, 151.37551879882812, 150.23313903808594, 150.23313903808594, 146.22496032714844, 146.6484375, 147.1309814453125, 144.4818572998047, 145.6734619140625, 145.17117309570312, 143.10308837890625, 143.69398498535156, 148.7362060546875, 151.49366760253906, 149.2975616455078, 150.54824829101562, 148.3029022216797, 146.24464416503906, 148.1846923828125, 150.2725372314453, 150.66644287109375, 153.4830322265625, 152.64593505859375, 155.0094757080078, 156.86094665527344, 155.43295288085938, 156.5162353515625, 157.81617736816406, 155.8760986328125, 155.2556610107422, 158.3282928466797, 159.8941192626953, 162.39556884765625, 163.6462860107422, 163.11447143554688, 161.2729034423828, 162.15921020507812, 162.15921020507812, 159.56915283203125, 158.35784912109375, 157.66847229003906, 163.0455322265625, 162.7008514404297, 162.72055053710938, 163.9417266845703, 165.08409118652344, 164.11898803710938, 162.51376342773438, 162.8190460205078, 161.28274536132812, 161.2729034423828, 165.85226440429688, 167.1029815673828, 167.0143280029297, 165.98028564453125, 164.9067840576172, 163.2720489501953, 170.93386840820312, 170.86495971679688, 169.16122436523438, 170.92405700683594, 171.1111602783203, 170.18414306640625, 169.69105529785156, 169.69105529785156, 170.30252075195312, 172.6298828125, 172.73834228515625, 171.79161071777344, 169.18814086914062, 169.46424865722656, 170.59835815429688, 173.00462341308594, 173.00462341308594, 174.84877014160156, 174.79945373535156, 177.6001739501953, 178.4483184814453, 177.0972137451172, 176.73236083984375, 175.36154174804688, 178.0735626220703, 178.45814514160156, 181.24900817871094, 180.77566528320312, 181.4068145751953, 183.43832397460938, 182.36338806152344, 182.36338806152344, 182.4521484375, 181.41668701171875, 184.41464233398438, 184.09906005859375, 182.70855712890625, 185.45999145507812, 186.63352966308594, 186.96885681152344, 191.28829956054688, 189.7991943359375, 189.7991943359375, 188.68479919433594, 189.1581573486328, 188.04379272460938, 186.00241088867188, 185.479736328125, 187.1463623046875, 187.9057159423828, 188.05361938476562, 191.30799865722656, 191.0515899658203, 192.4026641845703, 190.4598846435547, 189.28634643554688, 190.08514404296875, 190.943115234375, 191.81097412109375, 190.5486602783203, 193.12257385253906, 193.7340087890625, 192.9055938720703, 189.91751098632812, 188.52700805664062, 179.4739227294922, 176.3773193359375, 177.31419372558594, 175.72645568847656, 175.50949096679688, 175.56874084472656, 177.21788024902344, 175.2329864501953, 174.364013671875, 171.8261260986328, 172.30996704101562, 173.6431121826172, 175.0157470703125, 178.85714721679688, 174.1763458251953, 176.37850952148438, 177.9387664794922, 181.81964111328125, 185.30557250976562, 185.52281188964844, 187.09295654296875, 187.09295654296875, 187.3299560546875, 180.62477111816406, 175.34164428710938, 175.953857421875, 177.119140625, 174.0973663330078, 172.03346252441406, 173.5443572998047, 172.823486328125, 175.7465057373047, 176.83274841308594, 173.29750061035156, 171.75697326660156, 172.60618591308594, 173.88011169433594, 169.8115997314453, 168.30067443847656, 168.55746459960938, 169.07098388671875, 171.5792236328125, 170.24610900878906, 171.4903564453125, 172.7247314453125, 175.2725067138672, 176.75375366210938, 176.16123962402344, 177.5536346435547, 178.4522705078125, 176.61549377441406, 176.4871368408203, 174.9366912841797, 173.6431121826172, 173.2678680419922, 170.72010803222656, 170.83859252929688, 171.27310180664062, 168.96234130859375, 164.8049774169922, 166.11830139160156, 168.16244506835938, 168.636474609375, 171.7964630126953, 175.3515167236328, 174.4429931640625, 176.99073791503906, 179.54840087890625, 180.60504150390625, 180.1310272216797, 184.3136749267578, 182.73159790039062, 185.34202575683594, 185.9056854248047, 187.58663940429688, 187.56686401367188, 189.30712890625, 188.50621032714844, 189.16871643066406, 189.16871643066406, 187.8437042236328, 187.66574096679688, 188.2689208984375, 187.2504425048828, 187.82394409179688, 189.09951782226562, 187.30975341796875, 191.25509643554688, 190.1674041748047, 192.09561157226562, 193.51947021484375, 191.0177764892578, 192.53067016601562, 195.7443084716797, 195.89263916015625, 195.35865783691406, 193.6974639892578, 194.73573303222656, 192.64932250976562, 192.50099182128906, 191.43310546875, 191.43310546875, 190.88925170898438, 190.98812866210938, 191.41331481933594, 190.3750762939453, 190.3750762939453, 183.56216430664062, 182.187744140625, 179.87393188476562, 179.152099609375, 183.48306274414062, 183.06777954101562, 184.10604858398438, 183.5127410888672, 183.8390350341797, 183.8390350341797, 181.57467651367188, 180.63531494140625, 186.51873779296875, 189.41592407226562, 191.71983337402344, 192.9954071044922, 192.32302856445312, 191.9967041015625, 190.2662811279297, 189.58401489257812, 185.93531799316406, 182.33609008789062, 184.76853942871094, 183.76983642578125, 185.579345703125, 187.18124389648438, 187.2899932861328, 186.21218872070312, 186.9745330810547, 185.2914276123047, 183.2023468017578, 182.32122802734375, 182.03407287597656, 180.49948120117188, 180.49948120117188, 179.7569122314453, 180.50938415527344, 182.53904724121094, 180.70741271972656, 179.3609161376953, 180.8163299560547, 179.61831665039062, 178.9550018310547, 177.8758087158203, 173.36111450195312, 168.43051147460938, 167.44046020507812, 167.32168579101562, 169.03448486328125, 171.03443908691406, 171.50967407226562, 169.4305419921875, 171.28195190429688, 170.90570068359375, 171.9947967529297, 174.33135986328125, 176.8956298828125, 169.66810607910156, 170.569091796875, 169.15328979492188, 168.02462768554688, 171.5888671875, 169.7770538330078, 169.7770538330078, 168.34144592285156, 167.1632537841797, 167.96522521972656, 167.14344787597656, 167.89590454101562, 166.77713012695312, 167.98501586914062, 166.11380004882812, 173.3016815185547, 174.79669189453125, 170.97500610351562, 167.6979217529297, 166.33160400390625, 165.38113403320312, 163.3613739013672, 164.1930389404297, 165.24252319335938, 167.34149169921875, 168.2028350830078, 167.6186981201172, 171.7769775390625, 168.6384735107422, 167.6186981201172, 171.31166076660156, 181.55886840820312, 179.90545654296875, 180.5885772705078, 180.92523193359375, 182.73704528808594, 181.4779815673828, 184.68020629882812, 185.8203125, 188.09068298339844, 188.2096405029297, 188.2393798828125, 189.39932250976562, 190.69810485839844, 189.2605438232422, 185.27505493164062, 188.34844970703125, 188.34844970703125, 188.35833740234375, 188.65577697753906, 189.64718627929688, 190.5989532470703, 192.36366271972656, 192.680908203125, 194.1878662109375, 192.80978393554688, 195.19911193847656, 191.4614715576172, 205.37098693847656, 211.24014282226562, 212.4001007080078, 210.66513061523438, 214.80921936035156, 212.44964599609375, 212.44964599609375, 207.87924194335938, 205.70806884765625, 206.3524932861328, 207.27450561523438, 211.4185791015625, 212.2613067626953, 208.81117248535156, 214.88853454589844, 218.37831115722656, 219.6473388671875, 219.6473388671875, 224.3961639404297, 225.86346435546875, 226.71607971191406, 230.97914123535156, 225.61561584472656, 228.56011962890625, 232.38694763183594, 232.80335998535156, 226.91436767578125, 222.25474548339844, 222.3836212158203, 222.03662109375, 223.0775909423828, 216.66314697265625, 215.62217712402344, 216.08815002441406, 216.3657684326172, 216.92095947265625, 220.1727752685547, 216.48471069335938, 217.97181701660156, 207.47276306152344, 205.45028686523438, 208.01806640625, 211.4781036376953, 214.38291931152344, 215.91146850585938, 219.6236572265625, 220.07029724121094, 223.04798889160156, 224.36807250976562, 224.20925903320312, 224.8246612548828, 224.71548461914062, 222.85939025878906, 225.1521759033203, 225.48965454101562, 226.33335876464844, 224.80479431152344, 228.0802459716797, 227.296142578125, 227.296142578125, 221.1125030517578, 219.206787109375, 220.7253875732422, 219.17698669433594, 219.26632690429688, 218.47225952148438, 221.0032958984375, 221.1125030517578, 220.844482421875, 214.71046447753906, 215.17697143554688, 219.04795837402344, 227.16708374023438, 226.5020751953125, 224.78494262695312, 225.67825317382812, 224.68569946289062, 225.82713317871094, 226.09510803222656, 231.26634216308594, 224.52687072753906, 225.09263610839844, 223.99087524414062, 225.1125030517578, 220.04052734375, 224.09014892578125, 227.8321075439453, 227.3358154296875, 225.85693359375, 229.5790252685547, 232.1100311279297, 230.05545043945312, 230.4226837158203, 233.25148010253906, 234.72047424316406, 234.10508728027344, 229.0430145263672, 228.8544464111328, 229.6881866455078, 231.6633758544922, 231.93136596679688, 228.387939453125, 224.2291259765625, 221.25144958496094, 220.35812377929688, 221.78741455078125, 221.0628662109375, 225.78744506835938, 225.51914978027344, 222.80648803710938, 222.80648803710938, 223.6908416748047, 226.7711639404297, 223.57159423828125, 226.57241821289062, 226.8307647705078, 227.5461883544922, 227.06922912597656, 228.41065979003906, 231.39161682128906, 233.56771850585938, 233.4385528564453, 233.4385528564453, 235.82333374023438, 238.0689697265625, 241.10952758789062, 241.46725463867188, 241.49703979492188, 241.29832458496094, 245.1835174560547, 246.197021484375, 244.92515563964844, 246.38583374023438, 246.55474853515625, 249.44625854492188, 251.87078857421875, 246.47525024414062, 248.20419311523438, 252.8743896484375, 253.64942932128906, 256.560791015625, 256.560791015625, 257.3755798339844, 253.9674072265625, 250.59893798828125, 250.59893798828125]",112.76333957886077,116.77892997538167,62.79569096811778,0.4863013698630137,92.30837371946492
