Date,Open,High,Low,Close,Adj Close,Volume,adjusted_log_return,dxy_Open,dxy_High,dxy_Low,dxy_Close,dxy_Adj_Close,dxy_Volume,tnx_Open,tnx_High,tnx_Low,tnx_Close,tnx_Adj_Close,tnx_Volume,vix_Open,vix_High,vix_Low,vix_Close,vix_Adj_Close,vix_Volume,price_log_return,ohlc_ratio,pct_change,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,rsi_14,stoch_k,stoch_d,roc_10,williams_r,atr_14,bb_lower,bb_upper,bb_width,hist_vol_20,lag_return_1,lag_return_2,lag_return_5,lag_return_10,lag_return_20,day_of_week_sin,day_of_week_cos,month_sin,month_cos
2010-10-11,16.565465927124023,16.603416442871094,16.4041748046875,16.489564895629883,8.571598052978516,23553316.0,-0.0045923682534247,77.05999755859375,77.55999755859375,76.93000030517578,77.44000244140625,77.44000244140625,0.0,2.4130001068115234,2.430999994277954,2.3340001106262207,2.38100004196167,2.38100004196167,0.0,19.32999992370605,19.51000022888184,18.799999237060547,18.959999084472656,18.959999084472656,0.0,-0.004592368253424772,0.01202752998678768,-0.004581839453878356,16.393738746643066,16.348197746276856,15.793928050994873,15.788519949913027,16.37364818136271,16.161925062562414,0.21172311880029682,0.2376510850096895,58.97699919861969,84.10270288381491,76.3809165091759,1.2230674311052767,-19.999845358034808,0.255518850088944,16.066552660078067,16.629842832475646,3.445579635992983,0.17582012599000563,0.004592368253424781,0.006928619700935531,-0.016432017834894477,-0.013306505291859085,-0.0011776410836128511,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-10-12,16.59392738342285,16.64136505126953,16.38519859313965,16.584440231323242,8.620918273925781,48353304.0,0.0057374214807193,77.52999877929688,77.93000030517578,77.25,77.36000061035156,77.36000061035156,0.0,2.3550000190734863,2.421999931335449,2.352999925613404,2.421999931335449,2.421999931335449,0.0,20.0,20.100000381469727,18.549999237060547,18.93000030517578,18.93000030517578,0.0,0.005737421480719332,0.015437361645067234,0.00575391200595643,16.398482513427737,16.36717309951782,15.815559940338137,15.782922224998476,16.406077727510485,16.193222482470624,0.21285524503986153,0.23269191701572395,60.910300411575705,87.82819515350795,83.40005674395546,0.28685771598929294,-8.823368548955724,0.2555651078061539,16.07522022820732,16.65912597082832,3.567541804993808,0.1755514378824869,-0.004592368253424772,0.004592368253424781,0.019338351843917995,0.015029121495569016,0.006460327156830943,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-10-13,16.688804626464844,16.935483932495117,16.64136505126953,16.821632385253906,8.744214057922363,51835404.0,0.0142006238242918,77.33999633789062,77.3499984741211,76.97000122070312,77.06999969482422,77.06999969482422,0.0,2.4560000896453857,2.490000009536743,2.4260001182556152,2.430999994277954,2.430999994277954,0.0,17.920000076293945,19.15999984741211,17.899999618530273,19.06999969482422,19.06999969482422,0.0,0.014200623824291813,0.01762372367636067,0.014301931659588263,16.429791831970213,16.388994789123537,15.84003812789917,15.778795094490054,16.470009213317166,16.239771364158273,0.23023784915889323,0.23220110344435782,65.31166396026924,86.35187234874954,86.09425679535747,1.896552939269429,-12.12116904676086,0.2623850073322768,16.03312435829909,16.744865219947982,4.342797534606786,0.17823222088500568,0.005737421480719332,-0.004592368253424772,0.0017395977276437893,-0.0017226162037099369,0.011063218997519449,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-10-14,16.831119537353516,16.9165096282959,16.669828414916992,16.755218505859375,8.709691047668457,37103962.0,-0.0039559118795031,77.0199966430664,77.02999877929688,76.26000213623047,76.6500015258789,76.6500015258789,0.0,2.443000078201294,2.509000062942505,2.421999931335449,2.494999885559082,2.494999885559082,0.0,19.59000015258789,21.020000457763672,19.39999961853028,19.8799991607666,19.8799991607666,0.0,-0.003955911879503132,0.014656256990596705,-0.0039480975677428365,16.476281356811526,16.41223955154419,15.867931880950929,15.774667963981631,16.513887566015967,16.27795263391391,0.23593493210205807,0.23294786917589788,63.167004199373935,86.62118688242037,86.93375146155928,2.853812297436043,-19.191901757022258,0.26126330776417894,16.024225651432754,16.800253451655625,4.728347997759121,0.17737020454968563,0.014200623824291813,0.005737421480719332,0.006928619700935531,-0.013306505291859085,-0.005807166905776547,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-10-15,16.878557205200195,16.935483932495117,16.717267990112305,16.840606689453125,8.754077911376953,41940557.0,0.0050833195735433,76.63999938964844,77.12999725341797,76.13999938964844,77.04000091552734,77.04000091552734,0.0,2.470000028610229,2.594000101089477,2.4539999961853027,2.575999975204468,2.575999975204468,0.0,20.200000762939453,21.59000015258789,19.020000457763672,19.030000686645508,19.030000686645508,0.0,0.005083319573543381,0.012928589791761426,0.005096261562616222,16.530360984802247,16.444971942901613,15.896584606170656,15.770256199836734,16.564152046544763,16.319630712102,0.24452133444276214,0.23526256222927075,64.76884074522849,86.19528448598257,86.38944790571749,3.317807178852289,-10.101075738269172,0.2581884959512242,16.0279644325902,16.861979453213028,5.071550280040624,0.17532139889009327,-0.003955911879503132,0.014200623824291813,0.004592368253424781,0.0005819664538836854,-0.006427144794460097,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2010-10-18,16.821632385253906,16.954458236694336,16.717267990112305,16.888046264648438,8.778736114501953,45003587.0,0.0028128079549977,77.02999877929688,77.63999938964844,76.91999816894531,76.93000030517578,76.93000030517578,0.0,2.5309998989105225,2.5339999198913574,2.48799991607666,2.490999937057495,2.490999937057495,0.0,20.43000030517578,20.709999084472656,18.8799991607666,19.09000015258789,19.09000015258789,0.0,0.0028128079549977034,0.014100310906208826,0.0028167676110071316,16.61574993133545,16.46963987350464,15.92277057647705,15.76537005901337,16.61398192625302,16.361735567846182,0.25224635840683973,0.23865932146478455,65.66231063540708,87.92549865421235,86.91399000753843,5.325440408368936,-6.930526542071513,0.2566886209962818,16.009063870038744,16.930215876970536,5.593030655234211,0.17065921632291903,0.005083319573543381,-0.003955911879503132,-0.004592368253424772,-0.016432017834894477,0.012813245057470807,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-10-19,16.745731353759766,16.831119537353516,16.36622428894043,16.49905014038086,8.576523780822754,51294596.0,-0.0233037691201967,77.12000274658203,78.30999755859375,76.91999816894531,78.18000030517578,78.18000030517578,0.0,2.5339999198913574,2.561000108718872,2.4570000171661377,2.4749999046325684,2.4749999046325684,0.0,20.700000762939453,21.350000381469727,19.32999992370605,20.6299991607666,20.6299991607666,0.0,-0.023303769120196768,0.02776201520208356,-0.023034333307405896,16.630930137634277,16.48149938583374,15.938330326080322,15.758823561668397,16.59630011304192,16.371907017663567,0.22439309537835328,0.23580607624749833,53.64807156855741,78.48118814807157,84.20065709608883,0.9286092819391165,-47.52483327544459,0.2756267177614051,16.031353632998663,16.931645138668816,5.462436909374744,0.18945605809659616,0.0028128079549977034,0.005083319573543381,0.005737421480719332,0.019338351843917995,-0.008134598586258528,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-10-20,16.565465927124023,16.840606689453125,16.41366195678711,16.755218505859375,8.709691047668457,44846014.0,0.0154076415916554,78.25,78.36000061035156,77.05999755859375,77.16999816894531,77.16999816894531,0.0,2.486000061035156,2.5179998874664307,2.4539999961853027,2.470000028610229,2.470000028610229,0.0,21.200000762939453,21.200000762939453,19.670000076293945,19.790000915527344,19.790000915527344,0.0,0.015407641591655436,0.025773179851642042,0.015526951274065892,16.66888084411621,16.50237226486206,15.96982936859131,15.751470627784729,16.6207490965523,16.400300461233627,0.22044863531867165,0.23273458806173303,58.97192570137533,74.91755415583118,80.44141365270502,2.3174997079408297,-20.791977714990328,0.28643514739744874,16.04169860155015,16.963045928173972,5.58312048617166,0.19614153635749076,-0.023303769120196768,0.0028128079549977034,0.014200623824291813,0.0017395977276437893,0.0046565217557968065,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-10-21,16.726755142211914,16.982921600341797,16.631879806518555,16.726755142211914,8.69489860534668,80476273.0,-0.0016998327657816,77.1500015258789,77.61000061035156,76.83999633789062,77.41999816894531,77.41999816894531,0.0,2.483999967575073,2.5429999828338623,2.483999967575073,2.5309998989105225,2.5309998989105225,0.0,19.700000762939453,20.530000686645508,18.93000030517578,19.270000457763672,19.270000457763672,0.0,-0.0016998327657816103,0.02098684358314945,-0.0016983888683097526,16.692599868774415,16.530360889434814,15.99696409225464,15.743168921470641,16.637057718961472,16.42448228945424,0.21257542950723263,0.22870275635083298,58.17242124577641,68.5738924996253,73.99087826784267,1.4384263507455686,-25.96151151068915,0.29104990785643403,16.08782268778499,16.97289909108464,5.354247310264929,0.1915698989413038,0.015407641591655436,-0.023303769120196768,-0.003955911879503132,0.006928619700935531,-0.01050831487455873,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-10-22,16.707780838012695,16.745731353759766,16.55597686767578,16.603416442871094,8.630780220031738,86454772.0,-0.0074015775865689,77.4800033569336,77.75,77.20999908447266,77.47000122070312,77.47000122070312,0.0,2.569000005722046,2.586999893188477,2.546999931335449,2.562999963760376,2.562999963760376,0.0,19.36000061035156,19.36000061035156,18.76000022888184,18.780000686645508,18.780000686645508,0.0,-0.007401577586568941,0.011357252523462877,-0.007374253366855044,16.69639492034912,16.535104751586914,16.023909072875977,15.733728699684143,16.63188213802449,16.437736671188823,0.1941454668356677,0.22179129844779993,54.71104795277213,68.54252570686927,70.67799078744191,0.22909416441423938,-47.61893365371268,0.2838145205869734,16.091518617352072,16.978690885821756,5.3653864417432215,0.17993046961829354,-0.0016998327657816103,0.015407641591655436,0.005083319573543381,0.004592368253424781,0.02090679673386909,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
