Date,Open,High,Low,Close,Adj Close,Volume,adjusted_log_return,dxy_Open,dxy_High,dxy_Low,dxy_Close,dxy_Adj_Close,dxy_Volume,tnx_Open,tnx_High,tnx_Low,tnx_Close,tnx_Adj_Close,tnx_Volume,vix_Open,vix_High,vix_Low,vix_Close,vix_Adj_Close,vix_Volume,price_log_return,ohlc_ratio,pct_change,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,rsi_14,stoch_k,stoch_d,roc_10,williams_r,atr_14,bb_lower,bb_upper,bb_width,hist_vol_20,lag_return_1,lag_return_2,lag_return_5,lag_return_10,lag_return_20,day_of_week_sin,day_of_week_cos,month_sin,month_cos
2010-10-11,152.6699981689453,153.08999633789062,151.27000427246094,152.1999969482422,114.6056900024414,4454400.0,-0.003017757124462,77.05999755859375,77.55999755859375,76.93000030517578,77.44000244140625,77.44000244140625,0.0,2.4130001068115234,2.430999994277954,2.3340001106262207,2.38100004196167,2.38100004196167,0.0,19.32999992370605,19.51000022888184,18.799999237060547,18.959999084472656,18.959999084472656,0.0,-0.0030177571244620924,0.011921085264019431,-0.003013208272358403,148.46600036621095,149.1259994506836,148.22759887695312,152.7191495513916,149.52960084250026,148.55903406899992,0.9705667735003374,0.4480167358473214,59.41066315565819,81.43728893792223,74.14861305902592,4.246573252220676,-11.049695034992645,3.026348814295758,142.99209831963256,155.25990058173463,8.226467756991674,0.19032123793784833,0.010205280769977928,0.001788306624105977,-0.007679992574629294,-0.00872867848742765,0.02612028259570461,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-10-12,151.3000030517578,155.4499969482422,151.00999450683594,155.2100067138672,116.8721923828125,6378000.0,0.0195835108980266,77.52999877929688,77.93000030517578,77.25,77.36000061035156,77.36000061035156,0.0,2.3550000190734863,2.421999931335449,2.352999925613404,2.421999931335449,2.421999931335449,0.0,20.0,20.100000381469727,18.549999237060547,18.93000030517578,18.93000030517578,0.0,0.01958351089802661,0.02934568639689572,0.019776525758213426,149.48600158691409,149.25999984741213,148.26799896240234,152.6144995880127,150.40350943809517,149.05169870936047,1.351810728734705,0.628775534424798,64.81492835806309,90.40479032615735,82.20910285685339,7.034006339852947,-1.8589478411951688,3.1273240733750787,142.71000843755078,155.80999125727348,8.77661988015192,0.19832677509484495,-0.0030177571244620924,0.010205280769977928,0.020261359247065926,-0.006803743288171769,-0.011990860980487428,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-10-13,156.3000030517578,156.69000244140625,154.38999938964844,154.72999572753906,116.5107192993164,5626200.0,-0.0030976850013414,77.33999633789062,77.3499984741211,76.97000122070312,77.06999969482422,77.06999969482422,0.0,2.4560000896453857,2.490000009536743,2.4260001182556152,2.430999994277954,2.430999994277954,0.0,17.920000076293945,19.15999984741211,17.899999618530273,19.06999969482422,19.06999969482422,0.0,-0.003097685001341403,0.014715310344531345,-0.003092892125374891,150.51700134277345,149.36849975585938,148.23439880371092,152.51684959411622,151.06912271339422,149.47231330329961,1.5968094100946075,0.8223823095587599,63.365993365855886,91.0799095107343,87.64066292493796,7.138898829324811,-13.851628591609288,3.0682297146881314,142.52311305099153,156.21388646072722,9.165770180535432,0.19881944231868198,0.01958351089802661,-0.0030177571244620924,0.008455062689139432,-0.004077552198670037,0.0001965375718714097,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-10-14,154.22999572753906,154.2899932861328,150.5500030517578,151.58999633789062,114.14637756347656,6891100.0,-0.0205016414573583,77.0199966430664,77.02999877929688,76.26000213623047,76.6500015258789,76.6500015258789,0.0,2.443000078201294,2.509000062942505,2.421999931335449,2.494999885559082,2.494999885559082,0.0,19.59000015258789,21.020000457763672,19.39999961853028,19.8799991607666,19.8799991607666,0.0,-0.020501641457358385,0.024249434856900495,-0.02029291167421121,151.218000793457,149.33649978637695,148.14779876708982,152.38644958496093,151.1492571171629,149.6291787132693,1.5200784038935922,0.9619215284257264,54.744587119682336,82.74900030865697,88.0779000485162,4.848522906388734,-36.04242264122458,3.147641354766211,142.54163835611467,156.13136121663922,9.100067886929443,0.21251406850123153,-0.003097685001341403,0.01958351089802661,0.001788306624105977,0.0011072368422749958,-0.0021653718571039518,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-10-15,152.69000244140625,152.69000244140625,150.66000366210938,150.69000244140625,113.46864318847656,6901500.0,-0.0059551111842624,76.63999938964844,77.12999725341797,76.13999938964844,77.04000091552734,77.04000091552734,0.0,2.470000028610229,2.594000101089477,2.4539999961853027,2.575999975204468,2.575999975204468,0.0,20.200000762939453,21.59000015258789,19.020000457763672,19.030000686645508,19.030000686645508,0.0,-0.005955111184262488,0.013294903050878352,-0.005937414655345585,151.51700134277345,149.3220001220703,148.05799896240234,152.26834960937498,151.0786025516619,149.70775824868684,1.3708443029750583,1.043706083335593,52.53815113553097,69.2343831157744,81.02109764505522,2.024377491498416,-42.402799419842886,3.0678097422326873,142.5406812076366,156.10331903650402,9.082812859310755,0.2115188347661452,-0.020501641457358385,-0.003097685001341403,0.010205280769977928,0.02135056163337598,-0.008245256354249301,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2010-10-18,150.92999267578125,154.3800048828125,150.85000610351562,153.6999969482422,115.73519134521484,6972300.0,0.0197782209550471,77.02999877929688,77.63999938964844,76.91999816894531,76.93000030517578,76.93000030517578,0.0,2.5309998989105225,2.5339999198913574,2.48799991607666,2.490999937057495,2.490999937057495,0.0,20.43000030517578,20.709999084472656,18.8799991607666,19.09000015258789,19.09000015258789,0.0,0.019778220955047127,0.02338831876100204,0.01997510583583373,152.2300003051758,149.41200027465823,148.0239990234375,152.17904960632325,151.48189399728963,150.00347963383908,1.478414363450554,1.1306477393585852,58.55456461325578,66.80800358015172,72.93046233486103,4.864562507833962,-21.13076719847736,3.112252077887942,142.4414809509379,156.38251959837856,9.330601706565345,0.22214717728570985,-0.005955111184262488,-0.020501641457358385,-0.0030177571244620924,-0.007679992574629294,0.0060752521872138605,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-10-19,155.13999938964844,159.6999969482422,154.11000061035156,156.72000122070312,118.00920104980467,14491200.0,0.0194578481847716,77.12000274658203,78.30999755859375,76.91999816894531,78.18000030517578,78.18000030517578,0.0,2.5339999198913574,2.561000108718872,2.4570000171661377,2.4749999046325684,2.4749999046325684,0.0,20.700000762939453,21.350000381469727,19.32999992370605,20.6299991607666,20.6299991607666,0.0,0.01945784818477168,0.03603194765942233,0.01964838592444118,152.94499969482422,149.67800064086913,148.08039916992186,152.12354957580567,152.28775664704554,150.50099975138454,1.786756895661,1.2618695706190683,63.54740832712802,72.37193470166869,69.47144046586493,4.780366080336903,-19.350629276673658,3.318519786610232,142.0162941030321,157.33970717870616,10.23758535660855,0.23136076155614238,0.019778220955047127,-0.005955111184262488,0.01958351089802661,0.020261359247065926,-0.003297187992849738,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2010-10-20,156.2100067138672,160.25,154.86000061035156,159.60000610351562,120.1778564453125,10631200.0,0.0182101861211706,78.25,78.36000061035156,77.05999755859375,77.16999816894531,77.16999816894531,0.0,2.486000061035156,2.5179998874664307,2.4539999961853027,2.470000028610229,2.470000028610229,0.0,21.200000762939453,21.200000762939453,19.670000076293945,19.790000915527344,19.790000915527344,0.0,0.018210186121170674,0.03450482784704952,0.018377002608403137,153.8210006713867,150.254500579834,148.2873992919922,152.07619956970214,153.4127181018871,151.17500022191277,2.2377178799743263,1.45703923249012,67.56080169265495,85.11285976247343,74.76426601476462,5.80748473767001,-4.18002423742867,3.466482615398675,141.45202718468377,159.05697397498423,11.716751726146471,0.22006294965911624,0.01945784818477168,0.019778220955047127,-0.003097685001341403,0.008455062689139432,-0.022240337541524883,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2010-10-21,159.5800018310547,161.5,158.10000610351562,159.3000030517578,119.9519271850586,6350900.0,-0.0018817268187579,77.1500015258789,77.61000061035156,76.83999633789062,77.41999816894531,77.41999816894531,0.0,2.483999967575073,2.5429999828338623,2.483999967575073,2.5309998989105225,2.5309998989105225,0.0,19.700000762939453,20.530000686645508,18.93000030517578,19.270000457763672,19.270000457763672,0.0,-0.0018817268187579191,0.021305889569320252,-0.0018799574808252562,154.64000091552734,150.97400054931643,148.48499938964844,152.03004959106445,154.31845424802106,151.77685228338277,2.5416019646382892,1.673951778919754,66.7365418382411,87.79137631155345,81.75872359189852,5.4198943870861225,-13.095217551237281,3.4617334211905106,141.67260655715347,160.2753945414794,12.32184873994196,0.20021780603927825,0.018210186121170674,0.01945784818477168,-0.020501641457358385,0.001788306624105977,-0.021572089823434597,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2010-10-22,159.88999938964844,159.97999572753906,157.5,157.75999450683594,118.79235076904295,4051700.0,-0.0097140383369157,77.4800033569336,77.75,77.20999908447266,77.47000122070312,77.47000122070312,0.0,2.569000005722046,2.586999893188477,2.546999931335449,2.562999963760376,2.562999963760376,0.0,19.36000061035156,19.36000061035156,18.76000022888184,18.780000686645508,18.780000686645508,0.0,-0.009714038336915719,0.015510636919169454,-0.00966700946977428,155.15,151.49800033569335,148.67859924316406,151.9927995300293,154.8479219801464,152.22004800363857,2.6278739765078285,1.864736218437369,62.51987220194936,86.16207155662309,86.35543587688332,3.340751161001311,-24.238543541464765,3.3916093002154075,141.8968686279481,161.0991320434386,12.674928628062162,0.20164074534515755,-0.0018817268187579191,0.018210186121170674,-0.005955111184262488,0.010205280769977928,0.01622257174040854,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
